Index,TIMESTAMP,BID_PRICE,BID_SIZE,ASK_PRICE,ASK_SIZE
23971,2014-01-02 07:59:16.583729,232.82,2.0,232.88,6.0
23972,2014-01-02 07:59:17.084074,232.84,1.0,232.87,3.0
23973,2014-01-02 07:59:17.581552,232.84,1.0,232.87,1.0
23974,2014-01-02 07:59:18.083016,232.84,3.0,232.88,1.0
23975,2014-01-02 07:59:18.584418,232.84,7.0,232.89,4.0
23976,2014-01-02 07:59:19.084622,232.85,6.0,232.9,1.0
23977,2014-01-02 07:59:19.584991,232.85,8.0,232.9,1.0
23978,2014-01-02 07:59:20.084960,232.86,6.0,232.91,3.0
23979,2014-01-02 07:59:20.583219,232.9,8.0,232.93,1.0
23980,2014-01-02 07:59:21.085453,232.88,1.0,232.91,6.0
23981,2014-01-02 07:59:21.585601,232.87,1.0,232.9,1.0
23982,2014-01-02 07:59:22.085788,232.87,8.0,232.9,1.0
23983,2014-01-02 07:59:25.086381,232.87,3.0,232.9,3.0
23984,2014-01-02 07:59:25.586638,232.87,2.0,232.9,6.0
23985,2014-01-02 07:59:26.087288,232.85,1.0,232.89,2.0
23986,2014-01-02 07:59:26.587248,232.86,8.0,232.89,3.0
23987,2014-01-02 07:59:27.087482,232.86,8.0,232.89,5.0
23988,2014-01-02 07:59:28.587717,232.87,1.0,232.9,4.0
23989,2014-01-02 07:59:29.088442,232.89,1.0,232.9,1.0
23990,2014-01-02 07:59:30.088573,232.87,8.0,232.9,1.0
23991,2014-01-02 07:59:30.588975,232.88,3.0,232.92,1.0
23992,2014-01-02 07:59:31.089549,232.84,6.0,232.89,2.0
23993,2014-01-02 07:59:31.589578,232.84,6.0,232.89,3.0
23994,2014-01-02 07:59:32.089846,232.84,5.0,232.89,3.0
23995,2014-01-02 07:59:32.589708,232.84,7.0,232.89,2.0
23996,2014-01-02 07:59:33.090141,232.86,1.0,232.91,1.0
23997,2014-01-02 07:59:33.590186,232.86,2.0,232.91,1.0
23998,2014-01-02 07:59:34.090107,232.86,2.0,232.91,2.0
23999,2014-01-02 07:59:34.590841,232.9,2.0,232.94,2.0
24000,2014-01-02 07:59:35.591039,232.88,2.0,232.93,3.0
24001,2014-01-02 07:59:36.091194,232.88,2.0,232.92,2.0
24002,2014-01-02 07:59:36.591286,232.88,7.0,232.93,2.0
24003,2014-01-02 07:59:37.090896,232.89,2.0,232.94,4.0
24004,2014-01-02 07:59:37.591624,232.89,2.0,232.93,2.0
24005,2014-01-02 07:59:38.091703,232.89,4.0,232.93,2.0
24006,2014-01-02 07:59:38.592165,232.9,7.0,232.96,22.0
24007,2014-01-02 07:59:39.092289,232.91,1.0,232.95,1.0
24008,2014-01-02 07:59:39.592826,232.89,7.0,232.94,2.0
24009,2014-01-02 07:59:40.092781,232.9,4.0,232.95,1.0
24010,2014-01-02 07:59:40.592904,232.9,2.0,232.95,5.0
24011,2014-01-02 07:59:41.593308,232.9,1.0,232.94,4.0
24012,2014-01-02 07:59:42.093774,232.9,4.0,232.94,1.0
24013,2014-01-02 07:59:42.594039,232.93,1.0,232.96,13.0
24014,2014-01-02 07:59:43.093884,232.92,1.0,232.96,12.0
24015,2014-01-02 07:59:43.594230,232.92,2.0,232.96,12.0
24016,2014-01-02 07:59:44.094620,232.92,7.0,232.96,12.0
24017,2014-01-02 07:59:44.591500,232.9,7.0,232.95,2.0
24018,2014-01-02 07:59:45.095104,232.86,3.0,232.91,3.0
24019,2014-01-02 07:59:45.595156,232.86,1.0,232.9,1.0
24020,2014-01-02 07:59:46.095215,232.86,3.0,232.9,1.0
24021,2014-01-02 07:59:46.595779,232.87,6.0,232.91,5.0
24022,2014-01-02 07:59:47.095814,232.88,2.0,232.93,1.0
24023,2014-01-02 07:59:47.596193,232.88,5.0,232.91,1.0
24024,2014-01-02 07:59:48.096378,232.88,5.0,232.92,1.0
24025,2014-01-02 07:59:48.596360,232.88,7.0,232.93,1.0
24026,2014-01-02 07:59:49.596937,232.89,7.0,232.94,1.0
24027,2014-01-02 07:59:50.097022,232.89,7.0,232.94,3.0
24028,2014-01-02 07:59:50.597286,232.88,1.0,232.92,1.0
24029,2014-01-02 07:59:51.097528,232.89,7.0,232.94,4.0
24030,2014-01-02 07:59:51.597558,232.89,7.0,232.94,3.0
24031,2014-01-02 07:59:52.598001,232.87,2.0,232.91,3.0
24032,2014-01-02 07:59:53.098610,232.89,6.0,232.93,3.0
24033,2014-01-02 07:59:53.598448,232.89,6.0,232.92,1.0
24034,2014-01-02 07:59:54.598745,232.86,2.0,232.89,4.0
24035,2014-01-02 07:59:55.099712,232.85,2.0,232.88,1.0
24036,2014-01-02 07:59:55.599394,232.85,2.0,232.89,5.0
24037,2014-01-02 07:59:56.099547,232.85,2.0,232.88,1.0
24038,2014-01-02 07:59:56.599671,232.85,2.0,232.88,2.0
24039,2014-01-02 07:59:57.099872,232.85,2.0,232.88,4.0
24040,2014-01-02 07:59:57.600170,232.85,2.0,232.88,3.0
24041,2014-01-02 07:59:58.098045,232.85,2.0,232.87,2.0
24042,2014-01-02 07:59:58.600117,232.82,1.0,232.87,2.0
24043,2014-01-02 07:59:59.100236,232.81,3.0,232.86,7.0
24044,2014-01-02 07:59:59.600999,232.79,3.0,232.83,2.0
24045,2014-01-02 08:00:00.101668,232.78,1.0,232.82,1.0
24046,2014-01-02 08:00:00.598454,232.8,2.0,232.85,5.0
24047,2014-01-02 08:00:01.101586,232.82,1.0,232.86,3.0
24048,2014-01-02 08:00:01.598296,232.79,2.0,232.86,3.0
24049,2014-01-02 08:00:02.101958,232.8,7.0,232.85,1.0
24050,2014-01-02 08:00:02.601598,232.81,4.0,232.85,1.0
24051,2014-01-02 08:00:03.098763,232.82,3.0,232.88,3.0
24052,2014-01-02 08:00:03.602082,232.81,1.0,232.86,4.0
24053,2014-01-02 08:00:04.101448,232.82,1.0,232.86,3.0
24054,2014-01-02 08:00:04.602291,232.8,4.0,232.84,8.0
24055,2014-01-02 08:00:05.102333,232.82,3.0,232.86,1.0
24056,2014-01-02 08:00:05.602221,232.82,1.0,232.86,1.0
24057,2014-01-02 08:00:06.102650,232.82,1.0,232.86,2.0
24058,2014-01-02 08:00:06.602994,232.84,1.0,232.88,2.0
24059,2014-01-02 08:00:07.103006,232.79,2.0,232.84,1.0
24060,2014-01-02 08:00:07.603165,232.78,1.0,232.83,3.0
24061,2014-01-02 08:00:08.103309,232.78,2.0,232.83,2.0
24062,2014-01-02 08:00:08.603310,232.8,2.0,232.84,3.0
24063,2014-01-02 08:00:09.102788,232.82,2.0,232.88,5.0
24064,2014-01-02 08:00:09.603349,232.82,1.0,232.87,3.0
24065,2014-01-02 08:00:10.103881,232.81,1.0,232.86,3.0
24066,2014-01-02 08:00:10.603593,232.81,1.0,232.86,6.0
24067,2014-01-02 08:00:11.103690,232.79,5.0,232.85,4.0
24068,2014-01-02 08:00:11.603698,232.79,3.0,232.83,2.0
24069,2014-01-02 08:00:12.603685,232.79,5.0,232.84,15.0
24070,2014-01-02 08:00:13.103615,232.79,6.0,232.83,2.0
24071,2014-01-02 08:00:13.603638,232.79,6.0,232.84,15.0
24072,2014-01-02 08:00:14.103504,232.8,1.0,232.84,12.0
24073,2014-01-02 08:00:15.103867,232.8,2.0,232.84,12.0
24074,2014-01-02 08:00:15.604098,232.79,7.0,232.84,12.0
24075,2014-01-02 08:00:16.104515,232.81,1.0,232.84,9.0
24076,2014-01-02 08:00:16.604217,232.8,2.0,232.84,8.0
24077,2014-01-02 08:00:17.104333,232.8,4.0,232.83,3.0
24078,2014-01-02 08:00:17.604232,232.8,2.0,232.83,5.0
24079,2014-01-02 08:00:18.104905,232.8,1.0,232.83,4.0
24080,2014-01-02 08:00:18.604806,232.8,2.0,232.83,3.0
24081,2014-01-02 08:00:19.104979,232.8,1.0,232.83,1.0
24082,2014-01-02 08:00:19.604618,232.8,2.0,232.83,1.0
24083,2014-01-02 08:00:20.104823,232.8,7.0,232.84,6.0
24084,2014-01-02 08:00:20.604851,232.81,4.0,232.84,5.0
24085,2014-01-02 08:00:21.105380,232.83,1.0,232.86,3.0
24086,2014-01-02 08:00:21.610238,232.81,3.0,232.87,5.0
24087,2014-01-02 08:00:22.105408,232.82,4.0,232.87,2.0
24088,2014-01-02 08:00:22.610815,232.81,1.0,232.86,3.0
24089,2014-01-02 08:00:23.605911,232.83,1.0,232.87,3.0
24090,2014-01-02 08:00:24.110495,232.81,1.0,232.85,1.0
24091,2014-01-02 08:00:24.606229,232.81,7.0,232.85,1.0
24092,2014-01-02 08:00:25.106152,232.83,1.0,232.86,1.0
24093,2014-01-02 08:00:25.606272,232.82,7.0,232.87,1.0
24094,2014-01-02 08:00:26.106370,232.82,5.0,232.85,8.0
24095,2014-01-02 08:00:26.607204,232.8,4.0,232.83,10.0
24096,2014-01-02 08:00:27.106674,232.8,6.0,232.83,10.0
24097,2014-01-02 08:00:28.606665,232.8,7.0,232.83,10.0
24098,2014-01-02 08:00:30.610313,232.81,4.0,232.85,8.0
24099,2014-01-02 08:00:31.112218,232.81,5.0,232.85,8.0
24100,2014-01-02 08:00:31.612712,232.81,6.0,232.85,8.0
24101,2014-01-02 08:00:32.112647,232.81,6.0,232.85,6.0
24102,2014-01-02 08:00:32.612669,232.81,5.0,232.84,1.0
24103,2014-01-02 08:00:33.612993,232.81,5.0,232.84,2.0
24104,2014-01-02 08:00:34.113001,232.81,5.0,232.84,3.0
24105,2014-01-02 08:00:34.612898,232.8,7.0,232.83,2.0
24106,2014-01-02 08:00:35.113260,232.8,7.0,232.84,12.0
24107,2014-01-02 08:00:35.613745,232.8,6.0,232.83,3.0
24108,2014-01-02 08:00:36.613724,232.79,7.0,232.82,2.0
24109,2014-01-02 08:00:37.113937,232.79,7.0,232.82,3.0
24110,2014-01-02 08:00:39.114365,232.79,7.0,232.82,1.0
24111,2014-01-02 08:00:39.614260,232.8,1.0,232.83,3.0
24112,2014-01-02 08:00:40.115254,232.81,1.0,232.84,9.0
24113,2014-01-02 08:00:40.615341,232.8,3.0,232.85,7.0
24114,2014-01-02 08:00:41.115213,232.8,1.0,232.84,2.0
24115,2014-01-02 08:00:41.615526,232.81,2.0,232.84,1.0
24116,2014-01-02 08:00:42.115921,232.81,2.0,232.85,9.0
24117,2014-01-02 08:00:42.615583,232.81,2.0,232.85,11.0
24118,2014-01-02 08:00:43.116045,232.8,1.0,232.85,10.0
24119,2014-01-02 08:00:43.616034,232.8,2.0,232.85,10.0
24120,2014-01-02 08:00:44.616401,232.8,3.0,232.85,8.0
24121,2014-01-02 08:00:45.616494,232.8,3.0,232.85,10.0
24122,2014-01-02 08:00:46.116959,232.8,2.0,232.85,9.0
24123,2014-01-02 08:00:46.616927,232.81,1.0,232.85,5.0
24124,2014-01-02 08:00:47.617531,232.82,2.0,232.85,3.0
24125,2014-01-02 08:00:49.618161,232.82,4.0,232.88,5.0
24126,2014-01-02 08:00:50.618698,232.83,7.0,232.88,3.0
24127,2014-01-02 08:00:51.118794,232.85,1.0,232.88,2.0
24128,2014-01-02 08:00:51.618833,232.83,6.0,232.88,2.0
24129,2014-01-02 08:00:52.118844,232.83,5.0,232.88,2.0
24130,2014-01-02 08:00:52.618798,232.84,1.0,232.88,2.0
24131,2014-01-02 08:00:53.619039,232.84,2.0,232.88,1.0
24132,2014-01-02 08:00:54.619571,232.85,1.0,232.88,1.0
24133,2014-01-02 08:00:55.119722,232.85,5.0,232.9,7.0
24134,2014-01-02 08:00:55.619940,232.86,2.0,232.9,6.0
24135,2014-01-02 08:00:56.119900,232.86,1.0,232.9,6.0
24136,2014-01-02 08:00:56.620396,232.85,2.0,232.89,2.0
24137,2014-01-02 08:00:57.120389,232.85,2.0,232.89,3.0
24138,2014-01-02 08:00:57.618448,232.82,3.0,232.87,2.0
24139,2014-01-02 08:00:59.121230,232.82,6.0,232.88,8.0
24140,2014-01-02 08:00:59.621278,232.83,2.0,232.88,5.0
24141,2014-01-02 08:01:01.121333,232.83,4.0,232.88,4.0
24142,2014-01-02 08:01:02.121537,232.83,4.0,232.88,3.0
24143,2014-01-02 08:01:02.621626,232.84,3.0,232.88,3.0
24144,2014-01-02 08:01:03.121964,232.85,1.0,232.88,2.0
24145,2014-01-02 08:01:04.122962,232.82,3.0,232.85,11.0
24146,2014-01-02 08:01:04.622569,232.82,2.0,232.85,8.0
24147,2014-01-02 08:01:05.122881,232.82,3.0,232.85,8.0
24148,2014-01-02 08:01:05.622523,232.82,4.0,232.85,8.0
24149,2014-01-02 08:01:07.623229,232.82,2.0,232.85,8.0
24150,2014-01-02 08:01:08.123616,232.81,5.0,232.85,8.0
24151,2014-01-02 08:01:08.623379,232.81,5.0,232.84,1.0
24152,2014-01-02 08:01:09.123775,232.81,4.0,232.85,9.0
24153,2014-01-02 08:01:09.623762,232.81,3.0,232.85,9.0
24154,2014-01-02 08:01:10.623976,232.81,3.0,232.85,4.0
24155,2014-01-02 08:01:11.623802,232.81,2.0,232.85,4.0
24156,2014-01-02 08:01:12.124274,232.81,2.0,232.85,6.0
24157,2014-01-02 08:01:12.624152,232.81,1.0,232.85,6.0
24158,2014-01-02 08:01:13.624163,232.81,1.0,232.85,7.0
24159,2014-01-02 08:01:15.124883,232.8,1.0,232.85,7.0
24160,2014-01-02 08:01:15.625674,232.79,7.0,232.83,2.0
24161,2014-01-02 08:01:16.125713,232.79,7.0,232.83,1.0
24162,2014-01-02 08:01:16.625974,232.81,1.0,232.85,7.0
24163,2014-01-02 08:01:17.126057,232.82,1.0,232.85,6.0
24164,2014-01-02 08:01:17.626031,232.82,2.0,232.85,6.0
24165,2014-01-02 08:01:20.124946,232.8,2.0,232.84,5.0
24166,2014-01-02 08:01:21.127346,232.81,1.0,232.85,5.0
24167,2014-01-02 08:01:21.627287,232.81,2.0,232.85,5.0
24168,2014-01-02 08:01:24.128103,232.82,2.0,232.85,5.0
24169,2014-01-02 08:01:24.628155,232.8,1.0,232.84,1.0
24170,2014-01-02 08:01:25.628142,232.8,1.0,232.85,6.0
24171,2014-01-02 08:01:26.128307,232.82,1.0,232.85,5.0
24172,2014-01-02 08:01:27.124760,232.82,4.0,232.85,5.0
24173,2014-01-02 08:01:27.628720,232.82,3.0,232.85,6.0
24174,2014-01-02 08:01:28.129395,232.83,1.0,232.86,3.0
24175,2014-01-02 08:01:29.124933,232.83,1.0,232.88,4.0
24176,2014-01-02 08:01:29.628818,232.84,2.0,232.88,2.0
24177,2014-01-02 08:01:30.129902,232.84,1.0,232.87,2.0
24178,2014-01-02 08:01:30.629913,232.84,1.0,232.87,3.0
24179,2014-01-02 08:01:31.630180,232.82,4.0,232.85,1.0
24180,2014-01-02 08:01:32.127181,232.82,3.0,232.85,1.0
24181,2014-01-02 08:01:32.630365,232.82,3.0,232.85,2.0
24182,2014-01-02 08:01:33.130535,232.82,3.0,232.85,3.0
24183,2014-01-02 08:01:34.130474,232.82,3.0,232.85,2.0
24184,2014-01-02 08:01:35.130885,232.82,3.0,232.85,1.0
24185,2014-01-02 08:01:36.131438,232.8,4.0,232.83,1.0
24186,2014-01-02 08:01:36.631961,232.8,2.0,232.83,1.0
24187,2014-01-02 08:01:37.631817,232.79,7.0,232.83,1.0
24188,2014-01-02 08:01:39.132205,232.79,7.0,232.83,4.0
24189,2014-01-02 08:01:39.632804,232.79,7.0,232.84,5.0
24190,2014-01-02 08:01:40.132774,232.79,7.0,232.84,8.0
24191,2014-01-02 08:01:40.632699,232.79,7.0,232.84,9.0
24192,2014-01-02 08:01:41.132785,232.79,7.0,232.83,2.0
24193,2014-01-02 08:01:42.133000,232.79,7.0,232.84,5.0
24194,2014-01-02 08:01:43.133159,232.8,1.0,232.83,1.0
24195,2014-01-02 08:01:44.132901,232.8,2.0,232.83,1.0
24196,2014-01-02 08:01:45.634108,232.79,7.0,232.83,5.0
24197,2014-01-02 08:01:46.134453,232.79,7.0,232.82,3.0
24198,2014-01-02 08:01:47.135069,232.77,1.0,232.81,3.0
24199,2014-01-02 08:01:47.635674,232.75,5.0,232.79,1.0
24200,2014-01-02 08:01:48.135622,232.74,7.0,232.79,2.0
24201,2014-01-02 08:01:48.635592,232.74,7.0,232.79,4.0
24202,2014-01-02 08:01:49.135547,232.75,1.0,232.79,3.0
24203,2014-01-02 08:01:50.635480,232.75,1.0,232.79,2.0
24204,2014-01-02 08:01:51.635758,232.75,1.0,232.79,3.0
24205,2014-01-02 08:01:53.137229,232.74,7.0,232.79,5.0
24206,2014-01-02 08:01:53.636928,232.74,7.0,232.79,4.0
24207,2014-01-02 08:01:54.136982,232.74,7.0,232.78,1.0
24208,2014-01-02 08:01:54.636906,232.74,7.0,232.78,5.0
24209,2014-01-02 08:01:55.137399,232.76,1.0,232.79,1.0
24210,2014-01-02 08:01:55.638070,232.77,7.0,232.81,1.0
24211,2014-01-02 08:01:56.138083,232.78,3.0,232.82,3.0
24212,2014-01-02 08:01:56.638331,232.79,1.0,232.82,2.0
24213,2014-01-02 08:01:57.138510,232.79,2.0,232.84,6.0
24214,2014-01-02 08:01:57.638335,232.79,1.0,232.83,2.0
24215,2014-01-02 08:01:58.638940,232.79,1.0,232.84,6.0
24216,2014-01-02 08:01:59.139452,232.8,3.0,232.84,5.0
24217,2014-01-02 08:02:00.139558,232.8,1.0,232.84,5.0
24218,2014-01-02 08:02:00.639518,232.8,1.0,232.84,6.0
24219,2014-01-02 08:02:01.139568,232.79,4.0,232.84,6.0
24220,2014-01-02 08:02:02.639921,232.79,6.0,232.84,6.0
24221,2014-01-02 08:02:03.139044,232.79,6.0,232.82,1.0
24222,2014-01-02 08:02:03.640365,232.8,1.0,232.83,2.0
24223,2014-01-02 08:02:04.140696,232.8,2.0,232.83,1.0
24224,2014-01-02 08:02:06.640913,232.8,2.0,232.83,2.0
24225,2014-01-02 08:02:07.141535,232.79,2.0,232.82,1.0
24226,2014-01-02 08:02:07.641821,232.78,3.0,232.81,1.0
24227,2014-01-02 08:02:08.142194,232.77,7.0,232.8,2.0
24228,2014-01-02 08:02:08.641827,232.77,7.0,232.8,4.0
24229,2014-01-02 08:02:09.641702,232.77,7.0,232.8,3.0
24230,2014-01-02 08:02:10.142250,232.78,1.0,232.82,1.0
24231,2014-01-02 08:02:11.142774,232.78,1.0,232.83,3.0
24232,2014-01-02 08:02:11.642891,232.77,7.0,232.82,2.0
24233,2014-01-02 08:02:12.143100,232.77,7.0,232.82,4.0
24234,2014-01-02 08:02:14.643869,232.77,7.0,232.81,3.0
24235,2014-01-02 08:02:15.143642,232.77,7.0,232.81,2.0
24236,2014-01-02 08:02:15.643428,232.77,7.0,232.81,3.0
24237,2014-01-02 08:02:16.143840,232.77,8.0,232.81,2.0
24238,2014-01-02 08:02:17.144104,232.79,1.0,232.81,2.0
24239,2014-01-02 08:02:18.644326,232.79,1.0,232.81,1.0
24240,2014-01-02 08:02:20.144677,232.79,1.0,232.82,3.0
24241,2014-01-02 08:02:23.145294,232.79,1.0,232.82,2.0
24242,2014-01-02 08:02:23.645692,232.79,1.0,232.82,5.0
24243,2014-01-02 08:02:24.145704,232.81,1.0,232.82,2.0
24244,2014-01-02 08:02:24.645809,232.77,7.0,232.82,3.0
24245,2014-01-02 08:02:26.146107,232.77,5.0,232.82,4.0
24246,2014-01-02 08:02:26.646005,232.77,5.0,232.82,5.0
24247,2014-01-02 08:02:27.146158,232.77,5.0,232.81,1.0
24248,2014-01-02 08:02:28.146323,232.77,5.0,232.81,2.0
24249,2014-01-02 08:02:28.646375,232.77,5.0,232.81,6.0
24250,2014-01-02 08:02:29.146618,232.77,5.0,232.81,4.0
24251,2014-01-02 08:02:29.646656,232.77,4.0,232.81,5.0
24252,2014-01-02 08:02:30.646805,232.77,2.0,232.81,5.0
24253,2014-01-02 08:02:31.147599,232.75,3.0,232.8,1.0
24254,2014-01-02 08:02:31.647389,232.76,1.0,232.8,1.0
24255,2014-01-02 08:02:32.147710,232.76,2.0,232.81,5.0
24256,2014-01-02 08:02:34.148193,232.75,3.0,232.81,8.0
24257,2014-01-02 08:02:34.648495,232.77,2.0,232.81,1.0
24258,2014-01-02 08:02:35.148569,232.77,4.0,232.81,1.0
24259,2014-01-02 08:02:35.649118,232.75,2.0,232.8,3.0
24260,2014-01-02 08:02:36.146524,232.75,2.0,232.79,1.0
24261,2014-01-02 08:02:37.149280,232.74,7.0,232.79,4.0
24262,2014-01-02 08:02:39.150326,232.73,4.0,232.78,4.0
24263,2014-01-02 08:02:40.150650,232.73,3.0,232.77,3.0
24264,2014-01-02 08:02:40.650424,232.73,2.0,232.77,3.0
24265,2014-01-02 08:02:42.150591,232.73,2.0,232.77,1.0
24266,2014-01-02 08:02:42.650826,232.73,2.0,232.77,2.0
24267,2014-01-02 08:02:43.651091,232.73,1.0,232.77,2.0
24268,2014-01-02 08:02:44.151502,232.73,1.0,232.76,2.0
24269,2014-01-02 08:02:44.652168,232.7,6.0,232.75,1.0
24270,2014-01-02 08:02:45.652549,232.7,4.0,232.74,3.0
24271,2014-01-02 08:02:46.652143,232.7,3.0,232.74,3.0
24272,2014-01-02 08:02:47.152284,232.7,2.0,232.74,2.0
24273,2014-01-02 08:02:49.153346,232.7,2.0,232.75,1.0
24274,2014-01-02 08:02:49.653274,232.7,2.0,232.75,2.0
24275,2014-01-02 08:02:50.153306,232.7,2.0,232.75,1.0
24276,2014-01-02 08:02:52.154028,232.7,6.0,232.76,1.0
24277,2014-01-02 08:02:52.653777,232.71,1.0,232.76,1.0
24278,2014-01-02 08:02:53.154284,232.71,4.0,232.76,1.0
24279,2014-01-02 08:02:53.654462,232.71,5.0,232.76,1.0
24280,2014-01-02 08:02:54.154560,232.71,6.0,232.76,1.0
24281,2014-01-02 08:02:54.654240,232.71,5.0,232.76,1.0
24282,2014-01-02 08:02:55.154427,232.71,5.0,232.76,2.0
24283,2014-01-02 08:02:56.655387,232.72,4.0,232.75,2.0
24284,2014-01-02 08:02:57.155620,232.75,1.0,232.78,1.0
24285,2014-01-02 08:02:57.655531,232.73,1.0,232.77,1.0
24286,2014-01-02 08:02:59.153418,232.73,6.0,232.78,4.0
24287,2014-01-02 08:02:59.656338,232.75,2.0,232.78,4.0
24288,2014-01-02 08:03:00.156635,232.75,7.0,232.78,4.0
24289,2014-01-02 08:03:00.656495,232.75,4.0,232.78,4.0
24290,2014-01-02 08:03:04.157101,232.73,1.0,232.77,2.0
24291,2014-01-02 08:03:04.657364,232.74,1.0,232.78,3.0
24292,2014-01-02 08:03:05.157369,232.73,1.0,232.78,3.0
24293,2014-01-02 08:03:06.657423,232.73,2.0,232.78,3.0
24294,2014-01-02 08:03:07.157827,232.73,3.0,232.78,3.0
24295,2014-01-02 08:03:08.157531,232.73,4.0,232.78,4.0
24296,2014-01-02 08:03:08.657941,232.73,3.0,232.78,5.0
24297,2014-01-02 08:03:09.158290,232.73,4.0,232.78,4.0
24298,2014-01-02 08:03:09.658338,232.73,5.0,232.78,4.0
24299,2014-01-02 08:03:10.658427,232.73,5.0,232.78,3.0
24300,2014-01-02 08:03:11.158589,232.74,2.0,232.78,3.0
24301,2014-01-02 08:03:11.658456,232.74,3.0,232.78,3.0
24302,2014-01-02 08:03:12.158408,232.74,4.0,232.78,3.0
24303,2014-01-02 08:03:13.158600,232.74,5.0,232.78,3.0
24304,2014-01-02 08:03:13.658642,232.75,5.0,232.78,3.0
24305,2014-01-02 08:03:15.159322,232.76,1.0,232.78,1.0
24306,2014-01-02 08:03:15.659352,232.76,2.0,232.78,1.0
24307,2014-01-02 08:03:16.159399,232.76,1.0,232.78,1.0
24308,2014-01-02 08:03:17.160472,232.76,4.0,232.8,5.0
24309,2014-01-02 08:03:17.660060,232.76,4.0,232.8,6.0
24310,2014-01-02 08:03:19.160538,232.76,4.0,232.8,2.0
24311,2014-01-02 08:03:20.160740,232.77,3.0,232.8,1.0
24312,2014-01-02 08:03:22.160559,232.77,4.0,232.8,1.0
24313,2014-01-02 08:03:25.661439,232.76,4.0,232.8,1.0
24314,2014-01-02 08:03:27.162294,232.76,5.0,232.81,13.0
24315,2014-01-02 08:03:28.662402,232.76,2.0,232.8,3.0
24316,2014-01-02 08:03:29.162442,232.76,2.0,232.8,5.0
24317,2014-01-02 08:03:29.662401,232.76,2.0,232.8,3.0
24318,2014-01-02 08:03:30.662753,232.77,1.0,232.8,3.0
24319,2014-01-02 08:03:31.162847,232.77,1.0,232.8,2.0
24320,2014-01-02 08:03:33.163431,232.76,1.0,232.79,1.0
24321,2014-01-02 08:03:35.163876,232.76,3.0,232.8,2.0
24322,2014-01-02 08:03:35.664602,232.74,3.0,232.79,5.0
24323,2014-01-02 08:03:36.164425,232.74,5.0,232.79,1.0
24324,2014-01-02 08:03:36.664374,232.74,4.0,232.79,4.0
24325,2014-01-02 08:03:37.164366,232.74,4.0,232.79,5.0
24326,2014-01-02 08:03:38.164592,232.75,1.0,232.79,2.0
24327,2014-01-02 08:03:42.664985,232.75,2.0,232.79,2.0
24328,2014-01-02 08:03:45.165838,232.75,1.0,232.79,3.0
24329,2014-01-02 08:03:45.665984,232.75,6.0,232.79,3.0
24330,2014-01-02 08:03:48.166710,232.75,5.0,232.79,5.0
24331,2014-01-02 08:03:48.666688,232.75,7.0,232.79,3.0
24332,2014-01-02 08:03:49.166801,232.75,7.0,232.79,2.0
24333,2014-01-02 08:03:49.666908,232.75,7.0,232.79,1.0
24334,2014-01-02 08:03:52.167260,232.75,7.0,232.8,4.0
24335,2014-01-02 08:03:55.167777,232.75,6.0,232.8,8.0
24336,2014-01-02 08:03:56.168391,232.76,1.0,232.8,5.0
24337,2014-01-02 08:03:56.668336,232.75,6.0,232.8,5.0
24338,2014-01-02 08:03:57.668262,232.75,7.0,232.8,5.0
24339,2014-01-02 08:03:58.668625,232.75,7.0,232.8,8.0
24340,2014-01-02 08:04:00.168955,232.75,7.0,232.79,3.0
24341,2014-01-02 08:04:00.668708,232.75,7.0,232.79,6.0
24342,2014-01-02 08:04:01.168952,232.75,7.0,232.79,4.0
24343,2014-01-02 08:04:01.669643,232.75,5.0,232.78,3.0
24344,2014-01-02 08:04:02.669204,232.75,7.0,232.78,3.0
24345,2014-01-02 08:04:03.169360,232.75,7.0,232.78,2.0
24346,2014-01-02 08:04:03.669384,232.75,7.0,232.78,6.0
24347,2014-01-02 08:04:04.169497,232.75,7.0,232.78,5.0
24348,2014-01-02 08:04:08.170935,232.76,1.0,232.79,2.0
24349,2014-01-02 08:04:08.671071,232.76,5.0,232.79,2.0
24350,2014-01-02 08:04:09.171101,232.76,3.0,232.8,5.0
24351,2014-01-02 08:04:12.171484,232.76,1.0,232.79,1.0
24352,2014-01-02 08:04:13.168110,232.76,4.0,232.8,6.0
24353,2014-01-02 08:04:13.672078,232.77,1.0,232.8,5.0
24354,2014-01-02 08:04:14.172012,232.76,4.0,232.8,6.0
24355,2014-01-02 08:04:16.672445,232.76,6.0,232.8,3.0
24356,2014-01-02 08:04:17.172571,232.77,2.0,232.8,3.0
24357,2014-01-02 08:04:17.672630,232.77,3.0,232.8,3.0
24358,2014-01-02 08:04:18.672854,232.77,6.0,232.8,3.0
24359,2014-01-02 08:04:19.172958,232.77,3.0,232.8,4.0
24360,2014-01-02 08:04:20.673331,232.77,1.0,232.79,1.0
24361,2014-01-02 08:04:21.173358,232.77,1.0,232.8,4.0
24362,2014-01-02 08:04:22.173700,232.77,1.0,232.79,1.0
24363,2014-01-02 08:04:22.673681,232.77,1.0,232.79,2.0
24364,2014-01-02 08:04:23.173037,232.77,1.0,232.79,5.0
24365,2014-01-02 08:04:24.674399,232.77,1.0,232.78,3.0
24366,2014-01-02 08:04:27.175154,232.74,5.0,232.78,3.0
24367,2014-01-02 08:04:28.175195,232.74,4.0,232.77,1.0
24368,2014-01-02 08:04:32.176191,232.73,1.0,232.76,1.0
